emp_no,first_name,last_name,title,from_date,to_date
476943,Lech,Reghbati,Engineer,1985-05-15,1994-05-15
476968,Shaleah,Wallrath,Staff,1985-03-25,1990-03-25
476985,Shalesh,Rando,Staff,1985-07-13,1991-07-13
477022,Mihalis,Picci,Staff,1985-10-25,1990-10-25
477079,Marl,Antonisse,Engineer,1985-06-26,1993-06-26
477150,Tooru,Setia,Senior Engineer,1985-11-15,1989-04-28
477237,Yefim,Emiris,Senior Staff,1985-02-25,9999-01-01
477254,Kristin,Chappelet,Engineer,1985-12-27,1991-12-27
477261,Atreye,Naudin,Senior Staff,1985-06-05,9999-01-01
477344,Barton,Saoudi,Engineer,1985-09-17,1991-09-17
477448,Baruch,Laurillard,Engineer,1985-09-11,1994-09-11
477449,Taiji,Pena,Engineer,1985-10-14,1994-10-14
477500,Sushant,Krichel,Senior Staff,1985-10-07,9999-01-01
477546,Xiaoheng,Luders,Engineer,1985-05-30,1986-03-20
477597,Owen,Herath,Assistant Engineer,1985-12-09,1986-06-06
477665,Taizo,Lowrie,Engineer,1985-08-07,1994-08-07
477672,Tesuya,Niizuma,Staff,1985-02-22,1993-02-22
477681,Parviz,Lukaszewicz,Staff,1985-07-02,1993-07-02
477709,Sakthirel,Rande,Staff,1985-07-04,1992-07-04
477816,Serge,Zwicker,Staff,1985-05-11,1993-05-11
477920,Guoxiang,Hofman,Senior Engineer,1985-05-19,9999-01-01
477965,Sedat,Aseltine,Engineer,1985-04-19,1993-04-19
478046,Lokesh,Hmelo,Assistant Engineer,1985-04-11,1992-04-11
478057,Abdulah,Siprelle,Engineer,1985-07-09,1993-07-09
478077,Miomir,Ramalingam,Staff,1985-10-15,1989-03-12
478163,Mohammed,Escriba,Engineer,1985-07-29,1991-07-29
478194,Mabry,Oberman,Engineer,1985-07-08,1993-07-08
478209,Subir,Irland,Technique Leader,1985-11-06,9999-01-01
478247,Niteen,Fargier,Engineer,1985-10-29,1993-10-29
478394,Eishiro,Lubachevsky,Staff,1985-07-13,1993-07-13
478451,Peternela,Sommer,Staff,1985-09-10,1993-09-10
478453,Lenore,Navazio,Technique Leader,1985-10-09,1987-11-24
478477,Hideyuki,Famili,Senior Engineer,1985-03-14,9999-01-01
478538,Susuma,Munch,Engineer,1985-08-07,1990-08-07
478563,Conal,Jahnichen,Senior Engineer,1985-06-01,9999-01-01
478735,Zorica,Erni,Staff,1985-12-24,1987-10-16
478818,Ferdinand,Kobuchi,Staff,1985-06-05,1993-06-05
478830,Guoxiang,Negoita,Staff,1985-04-29,1993-04-29
478880,Billie,Radhakrishnan,Staff,1985-09-12,1991-09-12
478901,Koichi,Jiafu,Senior Staff,1985-10-13,1989-06-11
478919,Zhonghua,Portugali,Engineer,1985-07-10,1992-07-10
478920,Val,Picci,Staff,1985-09-08,1991-09-08
478990,Fatemeh,Furudate,Staff,1985-10-03,1993-10-03
479002,Aamod,Llado,Staff,1985-03-31,1990-03-31
479253,Adil,Stifter,Senior Engineer,1985-12-15,9999-01-01
479261,Leon,Luca,Assistant Engineer,1985-08-08,1994-08-08
479300,Christophe,Pashtan,Senior Staff,1985-03-10,9999-01-01
479419,Filipp,Itzfeldt,Senior Staff,1985-09-04,9999-01-01
479429,Utz,Bridgland,Engineer,1985-07-21,1989-06-05
479483,Ult,Bellmore,Staff,1985-03-12,1991-03-12
479510,Miquel,Karnin,Senior Engineer,1985-03-24,9999-01-01
479513,Weiye,Rosti,Engineer,1985-05-19,1990-05-19
479515,Nitsan,Luke,Senior Engineer,1985-09-20,9999-01-01
479609,Arunas,Poujol,Engineer,1985-03-18,1994-03-18
479628,Billur,Hooghiemstra,Engineer,1985-04-16,1994-04-16
479686,Candida,Fasbender,Technique Leader,1985-02-03,1991-04-09
479762,Marin,Slutz,Senior Engineer,1985-06-16,9999-01-01
479829,Becky,Nicolson,Staff,1985-08-18,1990-08-18
479834,Yaghout,Lovengreen,Engineer,1985-11-11,1993-11-11
479955,Hidekazu,Paciorek,Engineer,1985-08-07,1994-08-07
479998,Idoia,Leonhardt,Senior Staff,1985-02-08,9999-01-01
480000,Bowen,Perelgut,Staff,1985-10-22,1993-10-22
480015,Nahid,Skogmar,Engineer,1985-02-04,1994-02-04
480036,Abdelaziz,Vadhan,Engineer,1985-06-05,1993-06-05
480142,Yaghout,Takanami,Staff,1985-06-12,1991-06-12
480152,Candido,Peek,Staff,1985-04-24,1991-04-24
480230,Pragnesh,Baer,Senior Engineer,1985-06-29,1995-12-09
480323,Heekeun,Morris,Senior Engineer,1985-06-01,9999-01-01
480381,Yinghua,Conta,Assistant Engineer,1985-12-26,1991-06-17
480386,Takahira,Sidou,Staff,1985-04-15,1992-04-15
480421,Ulises,Bernick,Engineer,1985-11-27,1991-11-27
480538,Oguz,Heydon,Engineer,1985-03-29,1990-03-29
480539,Boriana,Roisin,Staff,1985-03-26,1990-12-18
480582,Hatsukazu,Przulj,Engineer,1985-05-24,1992-05-24
480639,Valdiodio,Godskesen,Engineer,1985-10-03,1994-10-03
480667,Eishiro,Breugel,Senior Staff,1985-12-28,9999-01-01
480679,Aamod,Gewali,Engineer,1985-12-30,1992-12-30
480747,Morris,Leuchs,Staff,1985-07-26,1992-07-26
480774,Boaz,Lally,Engineer,1985-06-22,1990-06-22
480861,Cedric,Huhdanpaa,Staff,1985-02-03,1992-02-04
480869,Heekeun,Pashtan,Staff,1985-09-10,1994-09-10
480989,Sadegh,Bellone,Senior Engineer,1985-09-03,9999-01-01
481008,Werner,Ghazalie,Staff,1985-09-08,1994-09-08
481009,Sajjan,Ranft,Staff,1985-04-26,1994-04-26
481036,Eben,Eickenmeyer,Senior Staff,1985-03-31,1987-12-05
481054,Along,Zeilberger,Staff,1985-04-23,1994-04-23
481217,Mohan,Castellani,Senior Engineer,1985-07-25,9999-01-01
481227,Dinah,Roisin,Staff,1985-02-06,1991-02-06
481271,Yishay,Demian,Staff,1985-10-19,1992-10-19
481275,Abdelaziz,Hebden,Senior Staff,1985-02-19,1999-05-06
481317,IEEE,Hennebert,Engineer,1985-08-07,1993-08-07
481430,Jongsuk,Mahnke,Staff,1985-02-18,1994-02-18
481456,Martien,Perna,Senior Staff,1985-06-09,9999-01-01
481501,Chenxi,Felcyn,Senior Staff,1985-12-04,1998-11-03
481580,Boguslaw,Garnham,Senior Staff,1985-07-16,9999-01-01
481637,Baoqiu,Sinitsyn,Staff,1985-07-06,1987-07-28
481644,Tonia,Perfilyeva,Staff,1985-03-04,1994-03-04
481684,Aemilian,Zeleznik,Assistant Engineer,1985-05-30,1993-05-30
481709,Yoshimitsu,Lanzelotte,Senior Staff,1985-12-12,9999-01-01
481782,Hidekazu,Serov,Engineer,1985-02-07,1990-02-07
481938,Wuxu,Wursthorn,Senior Engineer,1985-09-26,9999-01-01
482294,Marsha,Veeraraghavan,Staff,1985-06-05,1994-06-05
482331,Tesuro,Flowers,Engineer,1985-12-10,1990-12-10
482343,Wilmer,Vural,Senior Staff,1985-07-04,9999-01-01
482344,Tsz,Rabehasaina,Engineer,1985-10-25,1992-10-25
482358,Hongzhu,Luke,Staff,1985-07-20,1990-07-20
482420,Marl,Rullman,Engineer,1985-05-14,1991-05-14
482487,Jaana,Murtafg,Staff,1985-10-31,1993-10-31
482502,Kien,Coorg,Engineer,1985-04-15,1992-04-15
482615,Felicidad,Karcich,Staff,1985-02-03,1993-02-03
482781,Volkmar,Marsiglia,Staff,1985-12-16,1986-01-29
482784,Yongmao,Benaini,Staff,1985-10-23,1994-10-23
482785,Sampalli,Roison,Staff,1985-05-10,1991-05-10
482786,Ottavia,Leuchs,Staff,1985-03-24,1994-03-24
482890,Mitchel,Sessa,Engineer,1985-12-14,1992-12-14
483079,Chirstian,Weedman,Senior Staff,1985-06-10,9999-01-01
483085,Martine,Gustavson,Engineer,1985-12-08,1987-07-10
483092,Sasan,Kading,Engineer,1985-05-09,1994-05-09
483106,Izaskun,Perri,Staff,1985-08-02,1990-08-20
483107,Vishu,Streng,Engineer,1985-04-29,1992-04-29
483110,Chenye,Itschner,Staff,1985-12-26,1993-12-26
483216,Sadegh,Talmor,Engineer,1985-02-12,1994-02-12
483243,Aram,Peir,Engineer,1985-04-22,1993-02-06
483294,Izaskun,Angot,Senior Engineer,1985-04-08,9999-01-01
483439,Chiranjit,Ghelli,Staff,1985-08-16,1993-08-16
483491,Parke,Suermann,Senior Staff,1985-08-15,9999-01-01
483619,Toshimo,Gecseg,Engineer,1985-04-29,1990-09-04
483661,Shmuel,Fairtlough,Senior Staff,1985-11-20,1992-01-02
483681,Jiang,Danlos,Engineer,1985-03-03,1992-03-03
483711,Yoshimitsu,Servieres,Engineer,1985-03-03,1990-03-03
483714,Zsolt,Rodite,Senior Engineer,1985-11-18,1989-10-31
483764,Zhiguo,Chelton,Staff,1985-03-29,1994-03-29
483918,Mooi,Swick,Staff,1985-06-28,1987-07-07
483977,Shakhar,Kilgour,Staff,1985-12-23,1993-12-23
484004,Chaitali,Streng,Engineer,1985-08-17,1994-08-17
484090,Shahab,Ramras,Staff,1985-04-27,1991-04-27
484160,Samphel,Genther,Senior Staff,1985-12-08,9999-01-01
484321,Bader,Pollock,Senior Engineer,1985-06-16,1995-06-07
484445,Udaiprakash,Kugler,Staff,1985-03-01,1986-04-07
484462,Yunming,Klyachko,Technique Leader,1985-04-27,9999-01-01
484477,Renny,Fetvedt,Assistant Engineer,1985-03-14,1994-03-14
484503,Spyrose,Pfau,Engineer,1985-02-16,1990-02-16
484614,Filipp,Veevers,Senior Staff,1985-10-13,9999-01-01
484705,Nidapan,Percebois,Staff,1985-02-27,1992-02-28
484782,Garnik,Sigstam,Staff,1985-10-11,1994-10-11
484805,Shirish,Bolotov,Staff,1985-09-30,1990-09-30
484809,Guttorm,Sadowsky,Staff,1985-05-26,1993-05-26
484816,Francesca,Keirsey,Staff,1985-04-28,1991-04-28
484858,Parke,Schurmann,Assistant Engineer,1985-09-13,1990-09-13
484859,Hiroyasu,Pappas,Senior Engineer,1985-08-09,9999-01-01
484865,Along,Schaar,Assistant Engineer,1985-02-09,1990-02-09
484917,Hairong,Auyong,Senior Engineer,1985-09-27,1990-11-18
484945,Cordelia,Zallocco,Senior Engineer,1985-09-29,1985-10-01
485079,Horward,Felcyn,Senior Staff,1985-12-10,9999-01-01
485140,Giri,Marakhovsky,Technique Leader,1985-06-11,9999-01-01
485373,Rosella,Lorch,Senior Staff,1985-06-27,2001-08-28
485379,Renee,Hofman,Engineer,1985-08-10,1991-08-10
485485,DeForest,Holburn,Senior Staff,1985-09-26,1996-02-15
485519,Shirish,Jiafu,Staff,1985-08-04,1993-08-04
485526,Steen,Seiwald,Engineer,1985-04-19,1991-04-19
485535,Huican,Maksimenko,Staff,1985-11-30,1991-11-30
485538,Yechezkel,Meriste,Senior Staff,1985-10-05,9999-01-01
485542,Mats,Ulupinar,Engineer,1985-05-02,1992-05-02
485556,Masaru,Randt,Engineer,1985-03-24,1990-03-24
485751,Miomir,Dratva,Staff,1985-11-28,1990-11-28
485770,Xianlong,Erman,Staff,1985-03-29,1993-03-29
485804,Sachar,Klerer,Technique Leader,1985-07-09,9999-01-01
485876,Ghassan,Oxman,Staff,1985-08-23,1992-08-23
485901,Greger,Pero,Assistant Engineer,1985-07-23,1992-07-23
485916,Mack,Schurmann,Engineer,1985-06-05,1994-06-05
485960,Honglan,Underwood,Assistant Engineer,1985-11-17,1992-11-17
485987,Sushant,Feinberg,Staff,1985-08-18,1993-08-18
486025,Gino,Saoudi,Engineer,1985-07-24,1991-07-24
486080,Bernd,Foong,Engineer,1985-05-15,1992-05-15
486142,Vidya,Vilarrasa,Staff,1985-06-28,1994-06-28
486175,Masaki,Lally,Assistant Engineer,1985-12-08,1994-12-08
486187,Uta,Rattan,Engineer,1985-06-26,1993-06-26
486219,Shir,Whittlesey,Engineer,1985-03-17,1994-03-17
486241,Candida,Dulin,Staff,1985-06-28,1992-06-28
486247,Sadun,Wuwongse,Staff,1985-10-19,1991-10-19
486258,Ramalingam,Ghelli,Staff,1985-07-17,1994-07-17
486340,Chaosheng,Engberts,Senior Staff,1985-11-26,9999-01-01
486347,Adas,Antonakopoulos,Staff,1985-09-14,1994-09-14
486436,Hausi,Haraldson,Senior Staff,1985-03-11,1997-06-16
486459,Ymte,Stasinski,Staff,1985-03-22,1987-09-21
486536,Mikhail,Stiles,Engineer,1985-10-02,1994-06-21
486571,Shooichi,Teitelbaum,Staff,1985-04-27,1991-04-27
486576,Zita,Jeong,Assistant Engineer,1985-09-21,1994-09-21
486600,Alois,Butterworth,Staff,1985-02-26,1990-02-26
486606,Bluma,Bazelow,Staff,1985-07-28,1990-07-28
486653,Nakhoon,Back,Engineer,1985-05-11,1991-05-11
486677,Gregory,Hiyoshi,Engineer,1985-08-06,1994-08-06
486732,Siddarth,Brookner,Engineer,1985-05-23,1994-05-23
486781,Stepehn,Reinhart,Staff,1985-10-04,1991-10-04
486858,Wojceich,Billawala,Engineer,1985-07-02,1992-07-02
487024,Candido,Demri,Senior Engineer,1985-09-29,1986-12-05
487060,Neelam,Assaf,Engineer,1985-03-17,1992-03-17
487096,Shahid,Ullian,Staff,1985-09-28,1990-09-28
487180,Xiping,Poulakidas,Engineer,1985-03-11,1993-03-11
487188,Richara,Facello,Staff,1985-08-31,1991-08-31
487201,Nahum,Kabayashi,Engineer,1985-09-05,1993-09-05
487238,Mohan,Przulj,Staff,1985-07-20,1994-07-20
487357,Chenyi,Krzyzanowski,Engineer,1985-04-13,1991-04-13
487398,Arra,Frijda,Senior Staff,1985-12-01,9999-01-01
487457,Rosita,Lanphier,Engineer,1985-06-08,1991-06-08
487494,Yunming,Rosen,Staff,1985-05-01,1994-05-01
487501,Kiyomitsu,Schmittgen,Senior Engineer,1985-03-28,9999-01-01
487520,Bernd,Heuter,Senior Staff,1985-08-04,9999-01-01
487696,Valdiodio,Redmiles,Staff,1985-08-09,1994-08-09
487722,Vishu,Heusch,Engineer,1985-10-26,1994-10-26
487737,Uli,Baak,Engineer,1985-10-31,1990-10-31
487857,Juyoung,Dulay,Engineer,1985-11-02,1992-11-02
487863,Sumali,Bressoud,Assistant Engineer,1985-03-17,1991-03-17
487876,Masamitsu,Conte,Engineer,1985-09-01,1991-09-01
487888,Xiong,Picaronny,Staff,1985-06-07,1994-06-07
487897,Kiam,Quaggetto,Technique Leader,1985-11-08,1992-09-30
487898,Yongmao,Muntz,Staff,1985-10-21,1994-10-21
487905,Hatim,Siksek,Staff,1985-12-13,1992-12-13
487994,Niranjan,Knightly,Senior Engineer,1985-10-29,9999-01-01
488000,Shounak,Whitcomb,Technique Leader,1985-11-28,9999-01-01
488120,Huican,Zizka,Engineer,1985-04-06,1985-09-18
488161,Mabo,Vandervoorde,Senior Staff,1985-08-30,9999-01-01
488197,Aimee,Aseltine,Staff,1985-12-15,1991-12-15
488270,Danil,Ranst,Engineer,1985-04-28,1992-04-28
488490,Mountaz,Swick,Staff,1985-06-27,1992-06-27
488543,Yucai,Wixon,Engineer,1985-02-12,1994-02-12
488614,Kaijung,Salinas,Senior Staff,1985-08-16,9999-01-01
488660,Taisook,Chaudhuri,Senior Engineer,1985-05-05,1994-09-25
488723,Mara,Czaja,Senior Staff,1985-04-13,9999-01-01
488727,Kazunori,Vecchio,Engineer,1985-09-02,1993-09-02
488735,Bilhanan,Perin,Senior Engineer,1985-10-29,1997-11-19
488858,Younwoo,VanScheik,Senior Engineer,1985-02-09,9999-01-01
488891,Adas,Kambil,Engineer,1985-02-10,1990-02-10
488915,Nevio,Beausoleil,Senior Engineer,1985-02-24,9999-01-01
488952,Conal,Openshaw,Staff,1985-07-28,1990-07-28
488992,Hilary,Pileggi,Staff,1985-08-01,1991-08-01
489013,Maya,Wielonsky,Staff,1985-03-15,1987-09-19
489275,Rajmohan,Ullian,Senior Staff,1985-09-17,9999-01-01
489284,Charlene,Kavraki,Staff,1985-08-12,1993-08-12
489319,Yuichiro,Theuretzbacher,Staff,1985-04-16,1987-07-22
489453,Itzchak,Klerer,Technique Leader,1985-11-14,9999-01-01
489462,Hirochika,Nitsche,Senior Engineer,1985-04-09,9999-01-01
489483,Mandell,Kermarrec,Technique Leader,1985-05-17,9999-01-01
489486,Mabhin,Itzigehl,Senior Staff,1985-09-18,9999-01-01
489492,Piyush,Ernst,Senior Staff,1985-03-17,9999-01-01
489521,Premal,Gips,Senior Staff,1985-05-14,1985-08-22
489551,Mechthild,Codenie,Staff,1985-08-15,1990-08-15
489634,Roselyn,Lienhardt,Staff,1985-07-31,1990-07-31
489636,Anyuan,Remmers,Staff,1985-08-18,1991-08-18
489694,Gao,Denna,Engineer,1985-05-15,1992-05-15
489699,George,Peron,Staff,1985-09-25,1992-09-25
489705,Xiping,Baig,Engineer,1985-12-04,1989-10-19
489740,Mona,Uhrig,Engineer,1985-10-13,1991-10-13
489868,Jouko,Bakhtari,Staff,1985-06-22,1991-06-22
489906,Gregory,Griswold,Staff,1985-02-05,1991-02-05
489936,Yolla,Perng,Staff,1985-08-14,1992-08-14
490001,Morrie,Hitomi,Staff,1985-06-17,1990-06-17
490060,Kwangsub,Rosch,Engineer,1985-06-05,1991-06-05
490093,Yechiam,Dalphin,Engineer,1985-06-22,1994-06-22
490163,Roselyn,Trogemann,Staff,1985-06-11,1992-06-11
490326,Reuven,Swick,Senior Staff,1985-12-29,9999-01-01
490360,Panayotis,Peris,Staff,1985-04-01,1993-04-01
490422,Nahid,Emiris,Engineer,1985-07-18,1988-01-06
490464,Niranjan,Weedman,Senior Engineer,1985-02-27,9999-01-01
490567,Sanjeeva,Sifakis,Engineer,1985-08-25,1990-08-25
490593,Zhenbing,Matzen,Engineer,1985-10-10,1990-10-10
490629,Ingemar,Shigei,Engineer,1985-11-15,1994-11-15
490663,Mitchel,Pashtan,Staff,1985-10-13,1990-10-13
490791,Kazuhiko,Ramamoorthy,Engineer,1985-05-21,1994-05-21
490891,Xiaoqiu,Emmerich,Senior Staff,1985-03-22,9999-01-01
490949,Vatsa,Gerteisen,Staff,1985-05-02,1993-05-02
490995,Yannis,Lamma,Assistant Engineer,1985-11-30,1990-11-30
491018,Vasilii,Whitcomb,Engineer,1985-12-24,1994-12-24
491032,Lillian,Munch,Staff,1985-08-23,1990-11-11
491042,Fusako,Krohn,Senior Engineer,1985-12-27,2000-02-29
491066,Takanari,Hofstetter,Staff,1985-07-09,1993-07-09
491183,Shigehito,Ligten,Staff,1985-10-03,1993-10-03
491215,Fumiyo,Bruckman,Senior Staff,1985-05-07,9999-01-01
491239,Danai,Nanard,Technique Leader,1985-07-22,9999-01-01
491244,Collette,Berstel,Staff,1985-04-08,1990-04-08
491257,Kerryn,Eastman,Senior Engineer,1985-10-17,9999-01-01
491286,Narain,Falster,Assistant Engineer,1985-11-18,1990-11-18
491302,Kaijung,Kusakari,Staff,1985-11-11,1990-11-11
491385,Reinhold,Krohn,Engineer,1985-04-04,1993-04-04
491388,Teruyuki,Lindenbaum,Technique Leader,1985-06-29,9999-01-01
491487,Leah,Szilard,Senior Staff,1985-03-26,1996-06-03
491518,Mabry,Journel,Engineer,1985-03-22,1992-03-22
491560,Ugo,Beerel,Engineer,1985-12-24,1993-12-24
491600,Erez,Kuzuoka,Staff,1985-11-16,1994-11-16
491605,Maja,Kroll,Senior Staff,1985-06-18,9999-01-01
491679,Salvador,Lunt,Senior Staff,1985-11-24,9999-01-01
491725,Demos,Katiyar,Senior Engineer,1985-05-17,9999-01-01
491738,Oksana,Cummings,Senior Engineer,1985-10-07,9999-01-01
491787,Randi,Schach,Staff,1985-12-31,1991-12-31
491793,Mizuhito,Zolotykh,Staff,1985-04-13,1991-04-13
491798,Ipke,Ghandeharizadeh,Staff,1985-10-21,1988-01-05
491820,Takahito,Rodiger,Engineer,1985-09-11,1992-09-11
491919,Mamdouh,Manders,Technique Leader,1985-04-02,9999-01-01
491980,Jouni,Karunanithi,Engineer,1985-09-03,1987-05-09
492032,Temple,Heemskerk,Staff,1985-09-11,1991-09-11
492051,Arunachalam,Kavanagh,Engineer,1985-06-03,1992-06-03
492064,Xiaoqiang,Basawa,Technique Leader,1985-12-21,9999-01-01
492079,Renny,Yetim,Staff,1985-06-25,1994-06-25
492146,Jungsoon,Ernst,Engineer,1985-11-11,1993-11-11
492282,Joydip,Vilarrasa,Staff,1985-04-25,1993-04-25
492306,Wanqing,Talmon,Engineer,1985-08-30,1992-08-30
492312,Goa,Birch,Engineer,1985-07-15,1992-07-15
492426,Elgin,Matzel,Senior Engineer,1985-10-13,2000-02-11
492502,Sanjoy,Neiman,Staff,1985-06-22,1992-06-22
492543,Kenroku,Munke,Staff,1985-10-14,1992-10-14
492577,Genta,Billawala,Staff,1985-06-10,1992-06-10
492585,Ferdinand,Syrotiuk,Staff,1985-08-12,1985-12-07
492627,Mabo,Erev,Senior Staff,1985-06-28,9999-01-01
492650,Adas,Msuda,Senior Staff,1985-03-29,9999-01-01
492660,Anyuan,Schwartzburd,Senior Staff,1985-10-04,9999-01-01
492704,Shahid,Nourani,Technique Leader,1985-12-01,9999-01-01
492754,Pascal,Stanger,Engineer,1985-06-13,1994-06-13
492889,Arvind,Baar,Senior Engineer,1985-03-18,9999-01-01
492917,Danil,Rathonyi,Staff,1985-03-01,1991-03-01
492926,Yuchang,Journel,Senior Staff,1985-05-22,9999-01-01
492992,Cordelia,Caine,Senior Staff,1985-11-07,9999-01-01
493095,Yuping,Conte,Staff,1985-09-02,1994-09-02
493154,LiMin,Kemmerer,Engineer,1985-06-26,1992-06-26
493212,Jaber,Fabrizio,Technique Leader,1985-06-17,9999-01-01
493216,Bokyung,Stentiford,Engineer,1985-12-20,1991-12-20
493218,Mads,Anido,Engineer,1985-08-28,1994-08-28
493305,Kristen,Poehlman,Senior Staff,1985-04-18,9999-01-01
493384,Xiaoshan,McFarlan,Senior Staff,1985-07-28,9999-01-01
493459,Xuejun,Heydon,Staff,1985-07-03,1991-07-03
493516,Nevio,Cannata,Engineer,1985-04-02,1994-04-02
493525,Guther,Wursthorn,Engineer,1985-04-26,1990-04-23
493530,Heather,Mitzlaff,Assistant Engineer,1985-09-06,1994-09-06
493619,Lansing,Stavenow,Engineer,1985-09-21,1992-09-21
493634,Seongbae,Gaughan,Assistant Engineer,1985-05-28,1994-05-28
493650,Clyde,Bahl,Assistant Engineer,1985-11-23,1992-11-23
493668,Gro,Gente,Senior Staff,1985-06-04,9999-01-01
493707,Patricia,Randi,Engineer,1985-07-14,1991-07-14
493827,Mara,Qiwen,Staff,1985-07-02,1991-07-02
493939,Serenella,Mukaidono,Engineer,1985-08-19,1991-08-19
493972,Mototsugu,Buescher,Staff,1985-09-21,1991-09-21
494009,JoAnna,Renear,Engineer,1985-09-11,1987-01-02
494032,Demos,Rande,Technique Leader,1985-05-12,9999-01-01
494038,Sahrah,Stanfel,Senior Staff,1985-11-14,9999-01-01
494039,Valter,Tsukune,Staff,1985-12-02,1993-09-15
494132,Susanta,Granlund,Staff,1985-03-30,1990-05-01
494133,Kazuhira,Krichel,Engineer,1985-07-26,1992-07-26
494223,Khalid,Noriega,Staff,1985-02-07,1994-02-07
494236,Padma,Scallan,Technique Leader,1985-12-05,9999-01-01
494268,Aran,Maraist,Staff,1985-11-12,1986-10-02
494350,Bluma,Sessa,Engineer,1985-03-18,1990-03-18
494441,Hyuncheol,Hasenauer,Engineer,1985-04-21,1990-04-21
494478,Pantung,Dulin,Engineer,1985-07-21,1992-07-21
494523,Fumiyo,Walstra,Senior Staff,1985-09-07,9999-01-01
494550,Marco,Basawa,Engineer,1985-10-12,1991-10-12
494650,Juyoung,Kakkar,Engineer,1985-08-14,1992-08-14
494690,Tadahiko,Kleiser,Senior Engineer,1985-12-16,9999-01-01
494691,Insup,Lakshmanan,Senior Engineer,1985-11-05,9999-01-01
494865,Roded,Karunanithi,Technique Leader,1985-09-04,9999-01-01
494883,Gaurav,Papastamatiou,Senior Engineer,1985-12-27,9999-01-01
494911,Mantis,Garrabrants,Staff,1985-05-02,1993-05-02
494928,Macha,Prochazka,Technique Leader,1985-02-12,9999-01-01
494933,Dmitry,Honglei,Assistant Engineer,1985-02-23,1992-02-24
494941,Marsja,Perz,Staff,1985-11-28,1994-11-28
494997,Mohan,Frezza,Senior Engineer,1985-02-21,9999-01-01
495000,Wonhee,Shumilov,Senior Engineer,1985-06-23,9999-01-01
495081,Tesuro,Billingsley,Staff,1985-08-24,1990-08-24
495169,Sachar,Mitina,Staff,1985-11-05,1992-11-05
495221,Shih,Badache,Engineer,1985-09-18,1992-09-18
495223,KayLiang,Bisiani,Engineer,1985-06-18,1992-06-18
495272,Sushant,Maraist,Engineer,1985-11-09,1992-11-09
495374,Valter,Preusig,Staff,1985-08-14,1991-08-14
495387,Dayanand,Marakhovsky,Staff,1985-06-10,1991-06-10
495404,Abdulah,Merli,Senior Engineer,1985-08-22,9999-01-01
495452,Moie,Besselaar,Senior Staff,1985-02-27,9999-01-01
495516,Leucio,Matzel,Staff,1985-10-06,1987-05-12
495617,Cristinel,Speckmann,Engineer,1985-11-04,1991-11-04
495633,Baocai,Kawashima,Senior Staff,1985-09-13,9999-01-01
495637,Utz,Uhrig,Senior Staff,1985-10-26,9999-01-01
495714,Goa,Miake,Engineer,1985-02-12,1990-02-12
495736,Jahangir,Bahi,Staff,1985-03-10,1991-03-10
495771,Fumitaka,Clouatre,Technique Leader,1985-11-02,9999-01-01
495791,Mingdong,Naudin,Engineer,1985-10-29,1991-10-29
495799,Masadi,Cochrane,Technique Leader,1985-09-09,9999-01-01
495880,Tuval,Atrawala,Senior Engineer,1985-03-14,1995-05-30
495911,Moss,Schieder,Engineer,1985-07-18,1991-07-18
495960,Jeanne,Kalorkoti,Engineer,1985-08-10,1992-08-10
496125,Ennio,Fraisse,Staff,1985-03-12,1993-03-12
496133,Eirik,Kalsbeek,Engineer,1985-06-30,1993-06-30
496136,Susanna,Sanella,Engineer,1985-10-05,1990-10-05
496139,Siamak,Setiz,Staff,1985-11-24,1993-11-24
496171,Atilio,Karcich,Staff,1985-09-14,1992-09-14
496216,Martijn,Itschner,Staff,1985-10-08,1990-10-08
496306,Kokou,Chimia,Engineer,1985-10-06,1990-10-06
496307,Siamak,Milicic,Engineer,1985-08-05,1992-08-05
496322,Moon,Gomatam,Senior Engineer,1985-10-26,9999-01-01
496489,Feixiong,Kamber,Staff,1985-07-28,1991-07-28
496504,Cordelia,Thambidurai,Staff,1985-11-28,1990-11-28
496542,Perry,Ranft,Staff,1985-12-19,1994-12-19
496608,Junichi,Pargas,Staff,1985-06-21,1990-06-21
496616,Jianwen,Morrey,Technique Leader,1985-04-19,9999-01-01
496715,Zita,Verspoor,Staff,1985-12-30,1990-12-30
496734,Dayanand,Morrey,Engineer,1985-07-04,1990-07-04
496813,Oksana,Lovengreen,Staff,1985-09-28,1992-09-28
496859,Georg,Peris,Staff,1985-05-14,1993-05-14
496888,Rosalyn,Rebaine,Staff,1985-11-27,1993-11-27
496927,Miyeon,Rusmann,Senior Engineer,1985-10-04,1986-12-03
496947,Nitsan,Bahr,Staff,1985-10-20,1992-10-20
496966,Tomokazu,Nishimukai,Engineer,1985-04-17,1994-04-17
496972,Atilio,Morrin,Engineer,1985-06-01,1993-06-01
496982,Sashi,McClurg,Senior Engineer,1985-12-17,9999-01-01
